text,label
well im glad to hear there are more youth in our world and lets all hope those mudds and niggs go to h-e-l-l,1.0
"how could you have a debate with a nigerian woman ! pity i was listening in , should have been a good laugh listening to that person trying to hold a civilised conversation",1.0
Better some overly polite White guy offering to tell you about the word of Joseph Smith than some nignog car jacking you .,1.0
I sat there for 5 minutes and then took the dog for a walk .,0.0
"Don't bother with black culture , it 's not worth the effort .",1.0
lol I dont know I just saw somewhere that Franklin was a forbidden name ... thanx I try to search on google ...,0.0
"Dude stink bomb this event , when it gets dark , chuck a bunch of them on the floor , different spots , when the chimps start jiving and grooving , they will step on them .",1.0
"In fact , if you buy California fruit , you have tasted illegal alien DNA .",1.0
"Unfortunately , intelligent outliers of races generally not gifted with a high average intelligence can be very deadly .",0.0
No pictures yet .,0.0
"There are other ' Games ' , similar to the first you described , eg : 1 ] FIFA , and 2 ] The British FA ......",0.0
Im sorry that many people in my country are stupid .,0.0
hi i would love to chat with u ... pm me when u are online ok ?? i am a strong aryan woman,0.0
i would move to surrey just outside Kingston upon Thames ok Kingston is infested but outer areas are not too bad inner London is just a joke,1.0
I 'm not suggesting anything here ...,0.0
It is a total disgrace when tax-payer dollars can go to promoting such degenerate filth .,1.0
And the sad thing is the white students at those schools will act like that too .,1.0
What the ...,0.0
"More Negro rioting , this time at a Black Panther Party rally : YouTube - NYPD Vs Black People , ( Macon st riot ) YouTube - NBPP vs NYPD",0.0
"Apparently , she has taken her suffering and used it to help other white people .",0.0
Homosexuals should stay in the closet .,1.0
"We all have unique abilities and knowledge , can you imagine if we got together and each of us put together a class for all the children in our specialized field ?",0.0
The Brown and Black filth are starting to creep into Orillia and Midland sadly .,1.0
I read that there are very few changes from each edition and that the sole purpose for the changes is to ruin lesson plans and thwart the used book market .,0.0
Holocaust has no business in there .,1.0
and the Poles decide to up and leave therefore devastating the Irish economy as every man and his dog are telling us what are the potential ramifications for our welfare scrounging visitors from far ashore ?,0.0
At least shop where a white is at the counter is my rule .,1.0
"Being a smaller country , Ireland will quicker fill up with ethnic scum .",1.0
No white person should ever be compared to a black and other useless races .,1.0
But a new PLE friend in Sao Paulo introduced himself by e-mail this morning .,0.0
The only thing that they care about is welfare and mooching of all the rest of us .,1.0
Watching those videos makes me feel like im going to explode with hatred for those creatures .,1.0
"Or try yelling * * * * the nigs ya 'll get suspended , jumped and hopefully some new wn friends or ya 'll die trying. lol Rohawa its a battle cry .",1.0
As soon as I hear them uttering their monkey gibberish I feel like smashing my computer screen with my fist .,1.0
I think East Indians may be considered white too because on the census Asian means Oriental as Asia is a HUGE continent .,0.0
Now it 's gone back to the way it was when I left .,0.0
"I honestly hate Indians , Muslims , really anything with brown , black or yellow coloured skin I hate .",1.0
The Jew represents the snake .,1.0
"You 're worried about affirmative action and liberals , that 's your spot .",1.0
Therefore everyone in this thread is a holocaust survivor .,1.0
`` Nargaroth - The Day Burzum Killed Mayhem '' heheh ) either though * shrug * Scandinavia really is a black metal heaven but there 're many great bands on the outside which too are a Pride of their countries 11,0.0
They probably have a 150 I.Q. with all three of them combined .,1.0
Send them all to Afreaka And sink the farkin boat !,1.0
Hi everyone .... I 'm from Slovenia and I utterly hate every living muslim in this world ....... and I despise even the dead ones,1.0
i am just down the road to you.welcome to the board.it breaks my heart every time i go to Galway city and see the amount of blacks there.the other week i was walking down shop street and there was a moslem standing in the street selling copies of the koran,1.0
I considered it being `` ethnically cleansed '' from my childhood home,1.0
They are moving the town of Church 's Falls .,0.0
I have always thought whites and negroes are as different as lions and tigers .,0.0
I have to go now but I will post as soon as possible .,0.0
Kids are very receptive to learning and teaching .,0.0
"Lynched perhaps , elected , no.",0.0
"I have just followed the link for the BDP , tried to check the policies only to be shown a lot of Latin that translates as total gobbledegook !",0.0
"I had another picture on here at one point , with my old account , but it must be in the old thread .",0.0
Very interesting .,0.0
They need the white male distracted as much as possible and of course the glorification of the groid ; two birds one stone .,1.0
No wonder this races achieve nothing .,1.0
This gay kill a young bulgarian man to protect some criminal brown gypsy from beating This is the true face of so-called `` anti-racist '' !,1.0
The old shotgun held together !,0.0
But you get alot of American White nationalists or Nazis claiming to want all non-White descendants out of America but America is not a native White continent or country .,0.0
i saw it on opp.now i know what your name stands for.congrats you have a nice looking boyfriend.i read opp once and awhile to see if they took my pic off of here yet and put it on there .,0.0
Taking it to the authorities is the worst thing you can do .,0.0
After a few months to a year you wo n't be losing many fights .,0.0
com/watch ? v = 6OK6ks7BSOY For a FREE informative BOOKLET & video on the Zionist-engineered INTENTIONAL destruction of White people go to : youtube .,0.0
The sooner we acknowledge eachother in local areas and band together as a unit the sooner we become a strong white nation again .,0.0
Homosexuals should stay in the closet .,1.0
Still like to watch the old Big Match Revisited programmes from 30 years ago showing on ITV4 .,0.0
"Also some of us on here , like myself , do not believe in the genocide of another race which is what abortion is doing to the Black race as 92 % of abortion clinics are in Black communities , we just do n't believe in race mixing .",1.0
I hate the word racist it makes people being called racist think that they are doing something wrong when they the immigrants coming here are doing something wrong,1.0
I would n't marry a asian even after cirurgy .,1.0
"Well, the entire world is being brain-washed by Judeo-American films , today everyone has a Jew in every corner of your house .",1.0
"I was just trying to see how many of you saw other races as a bigger thread than your own , and apparently , a few think this way .",0.0
And they will flood into all white countries as much as they can !,1.0
I'm happy for the two of you .,0.0
Don't eat a Snickers candy bar ... it will turn you into a negro ! ( Also has the obligatory White doofus guy at the end. ),1.0
"When I die just put a monitor in my coffin running a never ending holocaust documentary , just to make sure I nevah fo-get !",1.0
I myself like to use Euro pride world wide in a collective effort .,0.0
First kiss was behind the church door in third grade .,0.0
May the wigger sister and parents be haunted by her death for the rest of their lives as it is in effect by their hands and actions that their sister and daughter was murdered by this beast .,1.0
Back to where ya came from !,1.0
i hate them .. ever since i once got beaten up by 6 of them .. real hero 's since then i because nazi,1.0
Or a classified section for employment or contract services .,0.0
But the Truth or Fiction site also says it 's false .,0.0
They receive housing and welfare at the taxpayer 's expense while breeding like cockroaches .,1.0
Your idea sounds like the perfect plan for creating WN crack houses and a bunch of lay around druggies and drunks .,0.0
"Pathological killers , they are .",1.0
Gotta represent my coconuts and mangos yo !!,1.0
I just created a new user group for all members of Stormfront with Slavic ancestry !,0.0
I would like to continue to encourage new people to come out and to message me if you are interested in coming out to our social gatherings and meets. it is always nice to see things growing,0.0
"Eldritch and myself went early to the harbour , but all the boats were cancelled on account of rough weather .",0.0
Just because we can `` breed '' does n't mean we should .,1.0
I just wanted to say hello to The Jew is Evil .,1.0
It is a lovely town too .,0.0
Charlton Heston is rolling over in his grave knowing an ape has been elected to the white house .,1.0
"When I hear the term `` American '' , I think of yahoos who are every color of the rainbow and who start wars in the Middle East for Israel 's benefit .",1.0
"Instead it is the athletic negro Holyfield 11 kids , Mike Tyson 7 kids , Riddick Bowe 5 kids , George Foreman 10 kids who procreate like apes and spread these athlete genes along .",1.0
"If your house door was locked , but at midnight your neighbor opened the door for some muslims to come inside and take your stuff , rape your wife and beat you nearly to death ... would you still think your neighbor was a nice guy ?",1.0
It is easier for other races to follow the herd but not Whites .,1.0
Your videos are excellent and you 're one of the most enlightened Whites in our struggle .,0.0
This is from the back-file at Stormfront 's Advanced Scout forum which is solely devoted to promoting the Pioneer Litte Europe strategy .,0.0
Same with all of Europe after the evil yellow invasion .,1.0
"I'm insulted by how stupid the Jews think we are until I see what they see by reading the posts amongst our so-called , `` Awakened Brethren . ''",1.0
Humans and negroes use restaurants in entirely different ways .,1.0
"All the jews I have ever known will do anything for money , and all I can say is there are no good jews",1.0
"It is also a breeding ground for Dieversity , and Libturd Indoctronation .",1.0
"I feel so sorry for all you people living there , wish you could all move here hopefully you do n't suffer like your neighbours in zimbabwe .",1.0
Hey guys please go here to help us send the Mexicans back to Mexico .,1.0
"If we dont stop fighting over territory , we will have none left to ourselfes anyones .",0.0
I hope this little groid tortures her .,1.0
And then there is the pesticides on your fresh ( ? ) fruit and veggies .,0.0
https : //www.stormfront.org/forum/t795949-2/#post9151222,0.0
More negro savagery : YouTube - Detroit : 3 Black Males Murder pregnant white woman .,1.0
"Unfortunately , she starred in some partisan films ...",0.0
"It 's another way to destroy Hungarians on top of promoting * * * * * * music , race mixing and pornography .",1.0
Why dont we just put them in my spot and then drop a few bombs.I am serious they are making fools out of the Irish .,1.0
i am just down the road to you.welcome to the board.it breaks my heart every time i go to Galway city and see the amount of blacks there.the other week i was walking down shop street and there was a moslem standing in the street selling copies of the koran,1.0
Same with all of Europe after the evil yellow invasion .,1.0
"She probably gets the food for her food kiosk from the garbage site , and she does n't want to carry it far .",0.0
"Seriously now , best of luck ! 88 Crissy",0.0
im from nepa not looking for a relationship just someone to talk to my brother goes to ps in state college so im down there quite often xxboobearxx@aol.com,0.0
"I know one thing , no white should ever give one nickel or a second thought to Africa for they have repaid good with evil .",1.0
There is an active community here - you just need to get off the net to find it .,0.0
"LOL, pillow count means nothing , there are actually five ...",0.0
I have never seen those posters before .,0.0
"We all know that when their are too many ethnics , the neighbourhood soon turn 's into a slum .",1.0
Dumb dumb dumb .,0.0
"They must have trapped her somehow , and sent her thru the network to Israel .",1.0
"Sqwincher - Sports Drink - Isotonic Beverage Sqwincher mixes with water also , it is usually found at workwear or welding shops and is aimed at the construction market instead of athletes .",0.0
That is good news When i was in Norge ..,0.0
"Long day , but very beautiful of course .",0.0
"I watch fights on gay parade in budapest together with my friends from hungary , we were together on vacation in one croatian island , it was great to watch how hungarian nationalists were smashing gay parade btw I have some hungarian blood , my grandmother was hungarian Kitartas !",1.0
I've seen on the web he is making a new horror film called `` it waits '' but cant find that much about it,0.0
"Perhaps I should walk back into my H.S. when it starts Monday and get on the P.A. system and say I want to tie all * * * * * * s to the back of my car and drag them across the ground till they die , and then say I 'm joking .",1.0
- YouTube,0.0
If I could create a disease that wipes out all Black 's I would .,1.0
There should not be problems between the different classes inside the race white since we are all whites they should be joined to fight against non-whites they are our enemies .,1.0
They wo n't rest till they have wiped us off the face of the earth,1.0
another article on the mail today on their side bet you they will be allowed to stay think of the money that these people soak off the irish people madness www.faem.com,1.0
i think this was one of the first forums i posted in too. i do n't think it 's a standard by which to judge someone. mike,0.0
Where a white woman can go about in public and not fear assault by muds .,1.0
"May they just need to turn these savages loose , justice will take care of itself .",1.0
A few years back my son had a English teacher that was from south America that couldnt hardly speak english yet she was teaching it,0.0
The green strip is a well watered vineyard : Much of this lake is very shallow .,0.0
Beefcake ? s Bootcamp | White GeNOcide Project,0.0
Meaning every explanation you 've given of what a haplogroup tends to be is inaccurate they mark genetic ancestors the mutations will be in the chromosomes .,0.0
"As a nation , we are in desperate need for an immigration time out and a zero tolerance policy for those here illegally .",1.0
Hopefully they do n't get intimidated by the enemies of our land and of our freedom - those antifa scum .,1.0
Is n't the EU wonderful ?,0.0
https : //en.wikipedia.org/wiki/Nordic _ aliens,0.0
I think our middle finger is about worn out .,0.0
"Most of them dont even work , but I have no doubt that some of them will be pushed into high positions in society .",1.0
"Like you I like certain movies , tv series I absolutely abhor British telly in particular as they are always and in all ways promoting race mixing or homosexuality .",0.0
I hope my negroes beat your negroes .,0.0
"The white man has no future in Canada , that is for sure , because the country is being flooded with non-white immigrants .",1.0
"Intellectual morons , or educated idiots , are good phrases to describe them .",1.0
"This is why it is important for us to join together as one group , organize and prepare to fight as an army .",0.0
What a load of crap.Water are ye people for real Ireland is been taken over by non Irish and this rubbish .,1.0
They are scared of Nationalism between the whites. ( and should be ),0.0
You cant expect those poor underprivilidged blacks to have to put up with this cold weather .,1.0
Stupid White Man TV Commercials,0.0
Were Whites to leave in large numbers leaving few Whites behind in South Africa the country would start going down hill and then maybe more Whites would begin to see what losers Negros are and how they cannot even maintain what is given to them .,1.0
I am 6 ' 0 around 160lbs 100 % Hungarian. anyone out there ???? 16,0.0
"You can go straight into a community college without GED , you just have to pass the tests .",0.0
Or make something in the internet against thi injustice some times is hit a global repercussion and can help this .,0.0
I think that white women who cannot find a suitable white partner for whatever reason should not delay childbearing but should go to a sperm bank and start having white kids .,0.0
SPORTS A group of MIT grads are launching a high-tech product designed to turn any bicycle into an electric-hybrid vehicle .,0.0
I noticed a lot of fat little white girls with monkey boyfriends .,1.0
All of you need to go onto that comments section and let them know we will not be defamed like that and we have every right to gather in an area .,0.0
Even the queers in small towns have been emboldened to go out and peddle the homosexual agenda .,1.0
With the liberal media and police departments under reporting black crime they have been given a pass on their ghetto ways so many times that it as becomes acceptable behavior for them as there is no real consequences for it .,1.0
"If you 're a Christian anyway , use Christian Identity as your excuse .",0.0
"He survived it , only to watch his country once again get torn into bits , and fall under communism which he fought against .",0.0
So they can get reparations for their great grand parents ' `` suffering '' plus more .,1.0
"Again, I can only offer what I have read .",0.0
Many Jews were in the Red Army so many wanted the opportunity to rape and murder whites under the guise of war .,1.0
you just say blacks hate the cold. the only reason they are good athletes is because when you have to run lions and tigers you get fast or eaten .,1.0
YouTube - & #x202a ; Rohirrim charges at Helmsdeep & #x202c ; & lrm ;,0.0
"Sounds like they might have some Palestinians of either the Muslim or Judaic variety in the woodpile , throwing stones like that .",1.0
"Kountze is ~ 70 % White , 23 % Black , & 5 % Hispanic , so I looked in the area. in a good way. source : City Data",0.0
"A very eurocentric , pro-western/european civ documentary https : //www.stormfront.org/forum/t994651 / DOWN WITH EUROPHOBIA",0.0
YouTube - Hell 's coming with me,0.0
He's a race traitor .,1.0
Explain how liberals are liars and anti-White and tell her about crime statistics .,1.0
Why do people care about football ?,0.0
"The Nordic Angelic race came from the Pleiadian 's Star Cluster , and mixed with Iberian-Aryan 's that live in Germanic Countries and Scandinavia .",0.0
Same situation in Australia and Canada .,0.0
So my interests in this group are minimal .,0.0
"miscegination is a killer for all races. it destroys perfectly good DNA , even nonwhite DNA. we might need our diversity some day to save an entire species. it would be a shame if that DNA was destroyed becasue of some leftist ideal bullsnot",1.0
Try El Paso Texas Soo much mudd invasion that the river is the same color as those playing/crossing in it .. year round !,1.0
"My daughter said she had only touched the apeling 's back , not hit her .",1.0
My gut tells me the percentage of legal minority gun owners is pretty small .,0.0
I will say I love God as much as I like .,0.0
We do not want `` assimilation '' .,1.0
Really ?,0.0
Every day they erase more of our past .,0.0
Who the hell cares if its not kosher ...,1.0
The negress above have boasted about that she will become the first black woman as the prime minister of Sweden .,0.0
Our enemies have used RACE against us and are currently trying to destroy our RACE through a variety of different means .,1.0
I have seen these things popping up more and more on youtube and I like it .,0.0
More negro savagery : YouTube - Detroit : 3 Black Males Murder pregnant white woman .,1.0
"All the jews I have ever known will do anything for money , and all I can say is there are no good jews",1.0
I hear the jews are looking to open a Holohoax center in Antarctica next year .,1.0
"...mating with other mulattos would be ideal , but since there are n't huge numbers of mulatto children compared to those of Whites or blacks I 'd rather see them up with blacks so that White bloodlines stay intact .",1.0
"I do n't know if the person that said that ever leaves the house , but all I ever see are black guys and Mexicans everywhere .",1.0
Let me be the first to say WELCOME to SF .,0.0
The only way to deal with these animals is to give them a one way ticket to their filthy pig god .,1.0
"Hundreds of people , but no blacks !",0.0
The above poster is correct when we stop supporting then they 're in terrible danger .,0.0
Just got turned on to a website from a friend of mine .,0.0
"Whites have the following Too many abortions , too many mixed marriages , too many no kids marriages , and too many liberals .",1.0
Dusty Rhodes ?!,0.0
"She is white but looks somewhat below average for a white Swedish girl , I think .",0.0
And this is why SA went from First World under Botha 's rule ( deKlerk does n't count ) to a Third World begger horde .,1.0
yeah i have lived in a few big american cities as far as big cities go though i think denver is one of the beytter ones 2508,0.0
These are Rapist techniques .,0.0
The churches in my city are full of liberal school teachers .,0.0
I am thinking to create a thread dedicated to crimes commited by immigrants .,0.0
Still snow up there and that is on a south face slope so it gets sun there .,0.0
"Perhaps I should walk back into my H.S. when it starts Monday and get on the P.A. system and say I want to tie all * * * * * * s to the back of my car and drag them across the ground till they die , and then say I 'm joking .",1.0
The matter was quickly dropped .,0.0
This attack on a young boy should be condemned by all who post on this site . it does n't matter if the lad is Catholic or Protestant such an attack has no place in any white communities .,0.0
"i've felt anger when i 've read it on forum , but we have to do our part and speaking at loud voice this fact , because , for example , i 'm from europe and this fact is not pased on tv news or in the news paper ... knows your enemies is the first pass for vicory on them !",1.0
Get one of these t-shirts for next time you see him : - Asatru Versand - Kein Islam in Europa - Das Christentum ist schlimm genug ( T-Shirt ) Kein Islam in Europa - Das Christentum ist schlimm genug ( T-Shir themd-kein-islam,1.0
Negros are so dumb .,1.0
"If you would like to chat , please PM me. xox and 88 Gretchen",0.0
There are only two outspoken artists - Steve Hofmeyer and Sunette Bridges .,0.0
He s a cool dude !!,0.0
"About the Chinese , those who remain in their own country are good , those who become illegal immigrants in white nations are bad .",1.0
Marxist Subversion happened .,1.0
I have always had the best results when I have teachers that are like me .,0.0
"I just meant in the US generally , whether it turns out he 's a friend or not my first instinct is always to help one of my own if they 're being attacked .",0.0
The PLE 's will be our sayanim .,0.0
"I give myself 20-30 years to make people see , I think I 'll go into politics here in Iceland and do some good",0.0
The only references that I 've found that appear to contain the information you seek seem to require some form of payment .,0.0
"If you have not already done so , check out the Stormfront South Africa section , in the International Forums .",0.0
It 's just the way they are .,1.0
I 've always wanted a log cabin though .,0.0
Hoodies $ 60 Sweetshirts $ 50 Womens Ts $ 30 Mens Ts $ 25,0.0
"Elevating the negro to iconic status , is bad business .",1.0
Baby steps .,0.0
"London is a dead zone as far as anyone White is concerned , even Hertfordshire where it 's closest to London is turning brown .",1.0
Like I said earlier the English have been subjected to a far worse campaign of indoctrination than the rest of us .,0.0
"Why, are you afraid that your son might come and find you drunk in a bar 20 years later and try to kill you or something ...",0.0
God save her .,0.0
Look at this cultural incongruity from Plymouth . VIDEO : Plymouth celebrates St George 's Day with music and dancing in the streets | This is Plymouth,1.0
So very few compared to the tens of millions who have done nothing to advance society .,0.0
26155,0.0
Those Jewish murderers of millions of Whites have been forgiven .,1.0
"Too many libtards , I would n't waste my time there .",1.0
Watch out Finland : http://www.nettavisen.no/servlets/pa ... = 3 & item = 217373 : attack,0.0
"they played this on fox news today.said she went ape schmidt , no pun intended , because they had no baffrooms.fox news sucks but at least people get a couple seconds of real news ......... secondly , ive never heard of a sheboon before.a new specie , from the chimpout family ?",1.0
"I guess I got lucky , I we n't to a public high school and we never had to learn about the holohoax .",1.0
I am a white female and I am proud of my race. and dating a black would be disgusting,1.0
"In fact , if you buy California fruit , you have tasted illegal alien DNA .",1.0
"And the white guy can lose some weight , shave and get a haircut .",0.0
"Looking at your guys situation makes me realise how lucky I am that my high school is 100 % white however even in my remote countryside community there are more and more black 's moving into the area , and their kids .",1.0
Thank you for the info. i will deffinetly look into them .,0.0
I bet they 'll find a way to invent a new hoax .,1.0
I see so many BM/WF around my city its not even funny .,1.0
They all deserve an ass kicking .,1.0
Three more posters ready - these are definitely anti-race-mixing !,1.0
"Great thread and welcome to the South.So glad you left that crumbling state of California.North Ga , Tenn. , and N. Alabama are wonderful places to be among our own people .",0.0
"So how do they pass on their kosher values to their kids , despite sending them to public shools ?",0.0
They are too dung stupid to be able to tap into the market .,1.0
It's people like this that are the face that represents the filth of Islam .,1.0
Just shows the absurdity of Obamamania : an athletic white woman attacks one libtard to proclaim the holiness of another libtard who may be worse !,1.0
Thank you,0.0
Robert,0.0
"The UAF are just a bunch of middle class faggots , the EDL should steam into them every time they show up to counter a demonstration , they 'll soon run home to daddy .",1.0
So according to your logic since blacks have been in N.America for hundreds of yrs they should be allowed to stay ? and yes whites should leave africa .,1.0
"An even smaller pellet is probably ideal , #4 Buck , perhaps .",0.0
"Lumberton , Texas in Hardin County .",0.0
I was wondering the same thing when I first saw that this section was added .,0.0
I saw a white and a black couple the other day and nearly went ballistic and got enraged .,1.0
Looks like quite a few of them picked up a lot of Aryan genes .,0.0
"Gave away all my .38Spl , as my .38 is actually chambered for .38Long.",0.0
High mortality rate - like country is at war .,0.0
Blacks seem to be hell bent on embarrassing themselves and acting like animals everywhere they go .. this is pretty typical behaviour ..,1.0
https://www.stormfront.org/forum/t1020784/ https : //www.stormfront.org/forum/t102 ... ghlight = sweden https : //www.stormfront.org/forum/t102 ... ghlight = sweden https : //www.stormfront.org/forum/t101 ... ghlight = sweden https : //www.stormfront.org/forum/t101 ... ghlight = sweden https : //www.stormfront.org/forum/t100 ... ghlight = sweden https : //www.stormfront.org/forum/t100 ... ghlight = sweden https : //www.stormfront.org/forum/t100 ... ghlight = sweden God save them .....,1.0
White Pride World Wide ..,0.0
Of course White race tend to be the smartest race and many of your nonwhites are either just too stupid to acknowledge that or just want to make use of your nonwhite stupidity to cause more misery to us who wish to seek the truth .,1.0
Knock Out With Knife Hands ( US Marines ) - YouTube Kelly mccan/jum grover uses lots of strikes to that area when teaching combatives,0.0
I have n't seen music for this floating around but if you have the sheet music for piano I 'd be happy to get to work on a transcription for you if you can send me a pdf or something .,0.0
The thing that concerns me is that he got a house off the council thats a house that a Irish family should have got .,1.0
Most of these videos belong on the Animal Planet tv channel .,1.0
ya my little sister doesnt like little black girls when they try to talk to her she pulls a disgusted face and says why are you black ?? and i laugh and say `` Maggie dont talk to her '',1.0
"Check out this youtube channel i found , i agree with most of what he says Diversity DESTROYS Social Cohesion in the West - YouTube",1.0
I want to thank you for responding to my thread .,0.0
"Only in the mind of the INTERNATIONAL JEW could such an evil machination , with its ticker tape parade of lies , be cooked up !",1.0
I seriously hope she dies in a fire one day .,1.0
"Yet every year a snow boarder or skier see the untouched snow and ca n't resist and ends up going over a 1,000 foot cliff to his death .",0.0
"I went to Oklahoma for thanksgiving and spent over a $ 100.00 on their ( Amish ) pies , turkey and other food .",0.0
They have improved the site .,0.0
And it works in our favor the other way too - pushing White people too far so as to cause them to rebel .,0.0
Why not just kick out all those Africans ?,1.0
A mud is a mud is a mud that 's all there is to it .,1.0
Such a shàme how we 've allowed blacks and browns to destroy every last square inch of our cities .,1.0
It 's just the way they are .,1.0
"`Interesting' to see someone of the same radio outfit to praise this figure , while there was an amazing show dedicated to uncovering the facts regarding this anti-German filth .",1.0
Is that couple in the second picture with the dark yellow background an Asian female with a White male or is it something that looks like it designed to send the same message ?,1.0
"Actually it is kind of funny , because if the black guy sees me staring at them , he will try to stare me down .",0.0
2508,0.0
The Jewish race is without any doubt the greatest threat to the survival of the White race .,1.0
"According to the Russian census there are only some tens of thousands of Chinese in Russia , but it is thought that groups like the Chinese avoided inclusion in the census .",0.0
http://www.peroutka2004.com/schedule ... w & event _ id = 259,0.0
"If you look at an Alaskan malamute and a timber wolf that are two different species , they look a lot more alike than say a Congolese and a Swede .",1.0
Africans in Ireland should be treated like paedophiles .,1.0
yea i thought so when i saw a episode they had a klanmen on there and he was calling jerry a * * * * ing jew lol,0.0
Want a libtard to support White Nationalism ?,1.0
LOL,0.0
"We should start gangs of our own and kill them and rob their homes , is this what the liberals wanted as `` diversity ? ''",1.0
"Let the Apes use their long arms to throw their monkey punches , and let us Whites use wrestling takedowns and submissions .",1.0
Go to https : //www.stormfront.org/forum/show ... threadid = 22812 There s a cool picture of my friend no 1965 chain immigrants !!,0.0
I know a non white who got 5 A 's and 4 B 's but he robably cheated 2508,1.0
"Pathological killers , they are .",1.0
- YouTube The map of the captured territories .,0.0
It made me sick looking at all the Blacks and Asians .,1.0
Try El Paso Texas Soo much mudd invasion that the river is the same color as those playing/crossing in it .. year round !,1.0
Don't stop trying because the negro will prove you to be right .,1.0
I just hope it will be a wake up call for those who dont believe in our cause .,0.0
HUNGARY IN WW2 : FOR THE JUSTICE !!!,0.0
Looks pretty cool .,0.0
Everyone on SF Britain respects other Europeans we just wish our politicians would do some think about this immigration problem we have just look at London its madness .,0.0
I guess it is all Jews because that rabbi guy who says we must to serve Jews was a Iraqi Jew .,1.0
What a waste of time and money .,0.0
2508,0.0
Well I wonder if its started messing with the daughter yet .,1.0
"For the vast majority of Romanians , gays simply do n't exist , except on TV .",0.0
"This is the false front which jews present to the world , but jews are quite varied in their opinions and beliefs .",1.0
Is that couple in the second picture with the dark yellow background an Asian female with a White male or is it something that looks like it designed to send the same message ?,1.0
"In August , I will be driving up a completely different way .",0.0
I 'm looking for pen pals & would like to hear from u .,0.0
"For those of you that know me , I have this at my place also .",0.0
Maybe they 're confusing the fact that we 're tired of LIBTARDS on TV for our being tired of White people .,1.0
To hell with what this creature thinks anyway .,1.0
Could Trudeau 's buddies have set the fires for him at his request ?,0.0
"I need to get this done too , but my luck I 'll find out my great-grandfather was an IDF General .",0.0
"We all know that when their are too many ethnics , the neighbourhood soon turn 's into a slum .",1.0
"Gay marriage has no place in any society , regardless of your race and culture.It destroys , morals , values , and the future of your offspring that will keep your race and culture alive.Regardless of your race and culture , homosexuality and gay marriage is the genocide of mankind .",1.0
I also like Renoir .,0.0
I believe these apes may be on to something by chopping off penises to cure aids .,1.0
The cw are a nationalist/white pride group and have been around since 02 .,0.0
"Try looking at Christian colleges , I went to one , these tend to have few if any asians .",0.0
I dont believe i or anyone living today brought you here or wanted you here .,1.0
Finding ourselves having to live here in annexed Aztlan is all the more reason to band together .,0.0
Anyway i look forward to posting my veiws here freely and also look forward to hearing all of yours to .,0.0
So according to your logic since blacks have been in N.America for hundreds of yrs they should be allowed to stay ? and yes whites should leave africa .,1.0
I hope I see the day when thease worthless pieces of crap are OUT OF HERE .,1.0
"Maybe stormfront should consider this documentation and letting other gypsy groups join or kicking hungarians out ? """,0.0
"This is where their `` I 'm a bad ass , I can do whatever I want '' attitute comes from .",0.0
"BTW , Winchester slugs blew a 1 inch hole in and out .",0.0
I wanted to get some opinions from Stormfront members on this Jewish crap my son brought home from public school .,1.0
Nearly everything if not all acts that the liberals carry out damage this nation and our people .,1.0
I notice it does n't say if the kids were jews or not .,0.0
"Jews are not only insane , they are of literal demonic DNA .",1.0
"That 's the first I heard of her and her story , truely saddening .",0.0
I ca n't fathom seeing all those brainless whites along with their negro counterparts worshipping Obama .,1.0
I hate the word racist it makes people being called racist think that they are doing something wrong when they the immigrants coming here are doing something wrong,1.0
"Miami,( I do n't know how Don can stand living down there ) Hispanic - 279,456 ( 70.0 % ) Black alone - 64,993 ( 16.3 % ) White alone - 47,622 ( 11.9 % ) Asian alone - 3,649 ( 0.9 % ) Two or more races - 2,642 ( 0.7 % ) Other race alone - 676 ( 0.2 % ) American Indian alone - 361 ( 0.09 % ) Native Hawaiian and Other Pacific Islander alone - 58 ( 0.01 % ) Read more : Miami , Florida ( FL ) profile : population , maps , real estate , averages , homes , statistics , relocation , travel , jobs , hospitals , schools , crime , moving , houses , news , sex offenders",1.0
i SEE UTV DID NOT POST MY COMMENTS TYPICAL SPREAD THE WORD THROUGHOUT IRELAND RUN THESE INVADERS OUT GO HOME AFGANIES WOULD YOU SEE US DOING THIS IN YOUR COUNTRY ??????????????????????????????????????????? ??,1.0
Click below for a FREE download of a colorfully illustrated 132 page e-book on the Zionist-engineered INTENTIONAL destruction of Western civilization .,1.0
"Let black people to join the result of `` diversity '' , is a glass of milk , for example , put a drop of ink in , before you put sugar , spices , put ice in all can drink , milk was completely dark to put ink become useless junk .",1.0
A mans game where every now and again all the players get together for a nice cuddle ?,0.0
open a new shop somewhere get my son more interested in education ( he hates school ) help mor ein my community try to whiten things up > >,1.0
"Humans are the only hosts and victims of V. cholerae , a motile , aerobic organism .",0.0
"In all likelyhood , it 's jews painting the road of skank for her to follow .",1.0
The link in my sig lne `` Christian Identity and Identifying the jew '' explains this,1.0
Just like Rony Jason ...,0.0
I'm sure I heard that many Catholic churches in Ireland are experiencing large numbers again thanks to the growing Polish populations .,0.0
- `` Something about black '' and the old favorite `` Once you go black you never go back '',1.0
"My point is , that if you have a nice gun that you value , shoot good ammo in it .",0.0
"im not in history this year. cant really talk about last year cause i forgot most of it by now and what i do remember would be biased cause i didnt join national socialism until coupla months ago , and i dont even know if you could really say i joined. not like u fill out a form or something .",0.0
